CategoryName,LastUpdateTime,LocationName,PostURL,RecruitPostName,Responsibility
技术,2023年01月29日,西安,http://careers.tencent.com/jobdesc.html?postId=1554391093775179776,Android开发工程师（CSIG全资子公司）（西安）,1. 负责自动化稳定性测试工具产品的app、sdk研发；2. 负责高质量的方案设计和编码，不断迭代重构；3. 负责项目重点、难点的技术攻坚以及客户端新技术预研等。备注：此岗位为腾讯集团旗下全资子公司编制岗位
技术,2023年01月29日,西安,http://careers.tencent.com/jobdesc.html?postId=1511599022391959552,CSIG17-质量管理工程师（CSIG全资子公司）（西安）,"1. 负责研发运营管理流程的建设，负责组织相关流程的推行； 2. 负责对产品的研发运营质量进行度量，分析和考核； 3. 负责在产品运营过程中发现、收集、暴露质量问题并推动/跟踪问题的解决； 4. 负责组织及试点流程及质量保障实践活动的开展,并对活动的效果进行评估； 5. 对已颁布流程进行监控以保证其执行，反馈执行情况，并对此过程中发现的问题给出解决建议； 6. 帮助所负责的产品项目整理输出其缺失的流程并跟进落实流程的执行，帮助产品项目团队提升质量。注：此岗位为腾讯集团旗下全资子公司编制岗位。"
技术,2023年01月29日,武汉,http://careers.tencent.com/jobdesc.html?postId=1555116861547356160,地图基础引擎测试工程师（CSIG全资子公司）,1、负责腾讯地图引擎SDK产品质量保障工作，通过对业务架构、代码到产品功能的全面理解，保障地图引擎SDK的质量，发现并定位缺陷，推动缺陷修复；2、参与toC、toB项目交付及测试体系建设，通过对引擎架构的深入研究，对其进行相应接口、功能、性能、稳定性等多维度的质量保证工作，提升引擎的交付质量和效率；3、负责质量及测试过程中改进工作的落地，包括但不限于自动化测试、DevOPS、推进质量内建等相关工作的具体落地，优化研发效率；备注：此岗位为腾讯集团旗下全资子公司编制岗位
技术,2023年01月29日,西安,http://careers.tencent.com/jobdesc.html?postId=1587421898566803456,CSIG17-WEB前端开发工程师（CSIG全资子公司)（西安）,1、负责性能测试工具平台前端（WEB领域）界面开发。2、参与架构、组件、模块化、规范化的制定和研发。3、持续优化系统、框架、组件等。注：此岗位位腾讯集团旗下全资子公司编制
技术,2023年01月29日,西安,http://careers.tencent.com/jobdesc.html?postId=1587421897304317952,CSIG17-高级性能测试工程师（CSIG全资子公司）（西安）,作为腾讯云云主机IaaS性能测评owner：1、负责IaaS性能测评项目管理、执行；2、对接产品/研发/供应/市场等上下游伙伴，挖掘和支撑业务价值实现；3、负责云主机IaaS性能测评能力规划、建设，如测评方案、自动化等；注：此岗位位腾讯集团旗下全资子公司编制
产品,2023年01月29日,武汉,http://careers.tencent.com/jobdesc.html?postId=1587639205071167488,CSIG17-DevOps产品经理(CSIG全资子公司)(武汉),"负责腾讯云静态代码分析产品的规划设计和运营, 通过调研数据驱动的方法或工具, 洞察用户需求和痛点, 系统化整理和输出解决方案, 持续优化产品功能和体验;协调产品, 研发, 设计等不同角色在合作中持续推动产品迭代；关注用户, 跟踪行业发展和市场动向, 持续推动产品提升竞争力。 注：此岗位为腾讯集团旗下全资子公司编制岗位"
技术,2023年01月29日,武汉,http://careers.tencent.com/jobdesc.html?postId=1587639203821264896,CSIG17-DevOps工具研发工程师(CSIG全资子公司)(武汉),负责腾讯云静态代码分析工具的需求分析、调研、开发、维护，以及性能优化；负责腾讯云静态代码分析工具的落地实施与技术答疑。负责腾讯云代码分析工具平台的开发和维护。 注：此岗位为腾讯集团旗下全资子公司编制岗位
营销与公关,2023年01月29日,北京,http://careers.tencent.com/jobdesc.html?postId=1540189672393678848,14914-腾讯社会研究中心课题经理,-对接高校、官方智库等学术研究机构以及研究人员，负责对互联网技术带来的新文化IP打造与推动数字-文化产业发展进行课题研究与智库拓展；-发展机构和学者关系、策划课题研究和传播。
营销与公关,2023年01月29日,北京,http://careers.tencent.com/jobdesc.html?postId=1540189672393678848,14914-腾讯社会研究中心课题经理,-对接高校、官方智库等学术研究机构以及研究人员，负责对互联网技术带来的新文化IP打造与推动数字-文化产业发展进行课题研究与智库拓展；-发展机构和学者关系、策划课题研究和传播。
营销与公关,2023年01月29日,深圳,http://careers.tencent.com/jobdesc.html?postId=1540189744451821568,14914-在线视频公关经理（深圳）,-对接腾讯在线视频BU下，包括但不限于腾讯微视、应用宝、腾讯视频爱玩等业务模块的传播需求，作为项目负责人对传播效果负责；-挖掘业务传播点，主动策划项目传播，撰写传播方案、管理项目进度及与预算。 协同市场、运营等其他部门，共同完成重点业务项目推广，提供专业的公关传播支持；-危机公关处理，对业务模块进行舆情风险评估，对突发问题快速锁定问题并制定合理的措施和方案。
产品,2023年01月29日,深圳,http://careers.tencent.com/jobdesc.html?postId=1255787210964213760,56232-《UE4写实军事大世界射击手游》系统策划 - PC,1、负责游戏内各个系统，包括但不限于系统功能模块、经济系统、社交系统构架和商业化等方面内容的设计和跟进执行； 2、对各个系统及各个玩法的最终体验负责，过程中协调小组内外的同事，确保设计方案符合需求，确保系统所需的功能、美术、交互、数值等方面能够按设计规划落地实现； 3、负责以上相关内容在测试及上线后的持续跟进，通过运营数据和用户研究进行总结，并持续进行后续优化。4、积极参与产品相关设计及优化工作，完善工作流程，改进并提高团队工作效率，关注产品表现，参与产品测试，不断发现产品不足及有待提高的方面； 5、乐于分享，能够指导团队新人，并给予团队其他部门建设性的意见和建议。
产品,2023年01月29日,深圳,http://careers.tencent.com/jobdesc.html?postId=1245537377745637376,56232-《UE4写实军事大世界射击手游》商业化策划（深圳）,1.负责游戏的商业化系统设计、经济体系设计及商业化资源的规划等；2.在测试期，参与制定商业化的测试方案，根据数据和反馈，调整商业化系统和资源投放策略。
产品,2023年01月29日,深圳,http://careers.tencent.com/jobdesc.html?postId=1255787211899543552,56232-《UE4写实军事大世界射击手游》系统策划（深圳/上海）,1、三年以上游戏策划经验，有完整PC或手游成功项目经验者优先； 2、热爱游戏，有丰富的游戏体验，对FPS/TPS类型或RPG类型的游戏有深入的分析和理解，至少深入玩过一款以上射击类型或MMO类型的PC/主机3A游戏者优先；3、具有很强的架构能力，善于从大局及细节方方面面去设计系统架构， 极具创新力、创造力和激情， 至少主导过一款游戏的核心系统/玩法设计；4、熟悉游戏多种平台、多类系统的交互设计、交互规范，并有充足的实际落地经验，有落地效果更佳；5、能清晰阐明设计思路和定位以及设计相关的判断依据，并总结出得失经验； 有良好的团队合作精神，较强的沟通能力和抗压能力。
产品,2023年01月29日,深圳,http://careers.tencent.com/jobdesc.html?postId=1287692593903181824,56232-《UE4写实军事大世界射击手游》战斗策划（深圳）,1、负责角色战术装备的能力设计、调整与开发推进落地；2、负责角色战术装备的数值规划与平衡性调整；3、推进战术装备的表现实现，把控和持续优化如动作反馈等体验反馈；4、负责局内核心战斗玩法设计，包括不限于 战斗表现、操作方式、数值设计、镜头视角等； 负责持续完善设计标准及方法论，沉淀设计方法，帮助团队提升设计能力；
产品,2023年01月29日,深圳,http://careers.tencent.com/jobdesc.html?postId=1280047295034826752,56232-《UE4写实军事大世界射击手游》资深武器策划,1、负责写实游戏枪械完整链路的设计与落地 2、负责武器系统的玩法设计、数值规划、平衡性调整 3、推进武器的资源生产，把控和持续优化模型、动作、音效等4、负责武器核心战斗玩法设计，包括不限于最优射击行为、战斗节奏、操作方式等； 负责持续完善设计标准及方法论，沉淀设计方法
